Power_network_size,cluster_method,Base_Year,Rep-Days,Emis-case,Elec_scenario,reduc-goal,RPS,UC-active?,UC-rlx?,int-vars-rlx?,Metal-air-cost,MI-gap(%),Run time(sec),Total-cost,Power-cost,est-cost,decom-cost,FOM,VOM,nuc-fuel-cost,gas-fuel-cost,startup-cost,e-shed-cost,storage1-cost,storage2-cost,tran-est-cost,trans_FOM,CCS-cost,emission_e,num-est-tran,total-str1-lev,total-str1-cap,num-est-str1,total-str2-lev,total-str2-cap,num-est-str2,total-flow,NG-cost,NG-import-cost,LCDF-import-cost,inv-storage,FOM-storage,g-shed-cost,pipe-est-cost,pipe_FOM,pipe_Dec_cost,emission_g,num-est-pipe,num_decom_pipe,num_operational_pipe,total-ng-shed,total-LCDF-import,total-flowGE,total-flowGL,Production:,ng,solar,wind,hydro,nuclear,OCGT,CCGT,CCGT-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,established:,ng,solar,wind,hydro,nuclear,OCGT,CCGT,CCGT-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new,decommissioned:,ng,solar,wind,hydro,nuclear,OCGT,CCGT,CCGT-CCS,solar-UPV,wind-new,wind-offshore,nuclear-new
17,joint_CF_with_extreme_days,2011,3,4,HE,0.95,0.5,True,True,False,no-metal-air,0.9343398516111344,675.4749419689178,14533425363.706688,9008973043.533695,5757610353.889938,158633000.0,2525689400.0,457130322.4427768,0.0,0.0,0.0,0.0,37987875.67320195,0.0,0.0,71922091.52777812,0.0,0.0,0,1034.279528757249,951.5173744836081,17,0,0,0,2901197.879999982,5524452320.172994,347055044.27580404,4261564460.0971875,0.0,505800000.0,0.0,362638815.8000003,37554000.0,9840000.0,3375000.000000003,6,12,19,0.0,213078223.00485975,0.0,52658.59058565789,Production:,0.0,230215.2119613997,2241260.593302223,24145070.94547264,0.0,76445011.55595282,37452632.33150633,0.0,0.0,46537706.343190484,88934475.427795,0.0,established:,0.0,0.0,0.0,0.0,0.0,119.0,9.0,0.0,0.0,953.0,1405.0,0.0,decommissioned:,73.0,74.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2020,3,4,HE,0.95,0.5,True,True,False,no-metal-air,0.6177494835481616,681.0642023086548,14168805652.21067,8975493541.686993,5684407276.668516,157300000.0,2518490600.0,474330001.2459226,0.0,0.0,0.0,0.0,69043572.24477543,0.0,0.0,71922091.52777812,0.0,0.0,0,1489.6123430087555,2051.9766675702667,17,0,0,0,2901197.879999982,5193312110.523678,347126838.20988595,4046115693.359127,0.0,505800000.0,0.0,251429578.9546669,33000000.0,9840000.0,3375000.000000003,4,12,17,0.0,202305784.6679559,0.0,1248087.4419631155,Production:,0.0,529603.9804185999,2245619.946854504,23833486.779879354,0.0,81281607.60345778,33960981.61431692,0.0,0.0,46262571.57804892,89865679.63837303,0.0,established:,0.0,0.0,0.0,0.0,0.0,116.0,8.0,0.0,0.0,953.0,1418.0,0.0,decommissioned:,71.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2020,3,4,HX,0.95,0.5,True,True,False,no-metal-air,0.8970555995085147,689.3201198577881,13218092886.403507,8085945562.870123,5045879296.720156,155300000.0,2296446600.0,403427725.98438877,0.0,0.0,0.0,0.0,112969848.63780998,0.0,0.0,71922091.52777812,0.0,0.0,0,3635.261163839748,2367.146352404151,17,0,0,0,2901197.879999982,5132147323.533384,347084858.6748187,3945505140.2887907,0.0,505800000.0,0.0,288499324.569778,36168000.0,9090000.0,3375000.000000003,5,11,19,0.0,197275257.0144396,0.0,548095.5996723163,Production:,0.0,529603.9804185999,2257835.5702502257,25278961.831728958,0.0,67204330.3570348,33703037.099607386,0.0,0.0,46477039.580776736,76687195.81900299,0.0,established:,0.0,0.0,0.0,0.0,0.0,100.0,8.0,0.0,0.0,953.0,1210.0,0.0,decommissioned:,67.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,3,4,RF,0.95,0.5,True,True,False,no-metal-air,0.6695798032857613,691.0784227848053,15391659156.676758,6690841136.194662,4062397993.0863447,156800000.0,1923287600.0,336240622.2353442,0.0,0.0,0.0,0.0,140192829.34520298,0.0,0.0,71922091.52777812,0.0,0.0,0,4682.349773543994,2796.1422388591063,17,0,0,0,2901197.879999982,8700818020.482096,347137865.16739416,7299106725.475592,0.0,505800000.0,0.0,501247429.8391115,33066000.0,14460000.0,3375000.000000003,8,17,17,0.0,364955336.27378035,0.0,1430077.2216214344,Production:,0.0,561977.6844777996,2271725.2053710287,25817750.093364395,0.0,58987792.82725982,20650829.049522515,0.0,0.0,46537706.343190454,55835883.89796831,0.0,established:,0.0,0.0,0.0,0.0,0.0,85.0,5.0,0.0,0.0,953.0,881.0,0.0,decommissioned:,70.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,3,4,RF,0.9,0.5,True,True,False,no-metal-air,0.9239396405840465,695.4109332561493,14476754647.802143,6687296910.519107,4031283582.6907043,155831500.0,1917807000.0,347050946.1608244,0.0,0.0,0.0,0.0,163401790.1397993,0.0,0.0,71922091.52777812,0.0,0.0,0,5611.021193547983,3132.1422388591022,17,0,0,0,2901197.879999982,7789457737.283037,694176663.066921,6025521819.815226,0.0,505800000.0,0.0,514141254.40088934,36828000.0,12990000.0,6749999.999999998,8,14,19,0.0,301276090.99076176,0.0,1211425.5273404908,Production:,0.0,533873.7133309043,2282913.6449875045,25910537.527004085,0.0,62627933.984848574,16955638.11829079,0.0,0.0,46537706.34319049,55835883.89796831,0.0,established:,0.0,0.0,0.0,0.0,0.0,86.0,4.0,0.0,0.0,953.0,881.0,0.0,decommissioned:,68.0,7.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2020,3,4,RF,0.9,0.5,True,True,False,no-metal-air,0.7213775861167367,705.3333542346954,13901071435.366463,6612151796.172402,3976908712.7856174,155813500.0,1897713200.0,341433288.29373807,0.0,0.0,0.0,0.0,168361003.5652691,0.0,0.0,71922091.52777812,0.0,0.0,0,5858.46788395384,3163.4206989451277,17,0,0,0,2901197.879999982,7288919639.194059,694225026.9744201,5627694498.172527,0.0,505800000.0,0.0,414214114.04711145,35046000.0,11940000.0,6749999.999999998,7,13,19,0.0,281384724.9086254,0.0,2018221.6033208573,Production:,0.0,513312.8956275848,2282913.6449875054,25782052.200953517,0.0,61542286.84803501,16860927.026781466,0.0,0.0,46537706.343190454,54504949.094498,0.0,established:,0.0,0.0,0.0,0.0,0.0,85.0,4.0,0.0,0.0,953.0,860.0,0.0,decommissioned:,68.0,3.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2020,3,4,RF,0.85,0.5,True,True,False,no-metal-air,0.46395235500721377,819.3501529693604,12919692483.884773,6613411939.201577,3993308045.900129,156313500.0,1899813200.0,342112711.33717424,0.0,0.0,0.0,0.0,149942390.43649656,0.0,0.0,71922091.52777812,0.0,0.0,0,5085.609646317554,2926.420698945127,17,0,0,0,2901197.879999982,6306280544.683196,1041255864.4412321,4354109592.512186,0.0,505800000.0,7.870429346794641e-08,361027087.7297781,31548000.0,12540000.0,10125000.000000002,6,14,17,7.870429346794641e-12,217705479.62560925,0.0,1666066.897943144,Production:,0.0,516934.1067994001,2282913.6449875054,25695517.7997733,0.0,61737588.939615645,16712383.319548031,0.0,0.0,46537706.343190454,54504949.094498,0.0,established:,0.0,0.0,0.0,0.0,0.0,86.0,4.0,0.0,0.0,953.0,860.0,0.0,decommissioned:,69.0,3.0,18.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,5,4,HE,0.85,0.5,True,True,False,no-metal-air,0.8330718308844304,247.67501306533813,12975312214.263117,9155377376.637924,5719502655.397605,120000000.0,2744264600.0,335988568.62640923,0.0,59947445.86072375,163699461.08612865,0.0,0.0,0.0,0.0,71922091.52777812,0.0,582975.1615813595,0,0.0,0.0,0,0,0,0,4835329.800000026,3819934837.625192,1041225324.9862518,1934385275.7882771,0.0,505800000.0,0.0,294946236.85066694,32868000.0,10710000.0,9542024.838418644,5,13,17,0.0,96719263.78941394,10999531.350591628,1159853.0364712223,Production:,1264313.9483438742,471179.10488779936,4543957.581944413,26016158.234514043,0.0,46269513.752420045,49159715.06129482,0.0,11517588.286050042,37587599.555337,68589376.46835333,0.0,established:,0.0,0.0,0.0,0.0,0.0,64.0,11.0,0.0,1155.0,868.0,1491.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,5,4,ME,0.85,0.5,True,True,False,no-metal-air,0.08682269800943687,1074.0191543102264,14041844226.323027,8685602674.016632,5385044904.90544,120000000.0,2613991600.0,325482478.09322417,0.0,61928209.11751223,169161599.4901927,0.0,0.0,0.0,0.0,71922091.52777812,0.0,602237.629950122,0,0.0,0.0,0,0,0,0,4835329.800000026,5356241552.306395,1041240250.0047878,3456945512.8189416,0.0,505800000.0,0.0,309451789.48266697,30954000.0,11850000.0,9522762.370049885,5,13,17,0.0,172847275.64094666,11362974.15000245,1405820.667127949,Production:,1306088.982758887,471179.10488780035,4547709.340675801,25489352.714152392,0.0,47984602.738145575,39514509.744350955,0.0,10370815.4264,37587599.55533687,61317250.75210694,0.0,established:,0.0,0.0,0.0,0.0,0.0,71.0,9.0,0.0,1040.0,868.0,1333.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,HE,0.8,0.5,True,True,False,no-metal-air,0.7630936808590552,1122.757964849472,12283018645.412333,8956504960.623253,5655763323.058913,123500000.0,2605154600.0,325083247.14086115,0.0,41353873.992854595,96952612.2858108,0.0,78120894.63968693,0.0,0.0,71922091.52777812,8191.970213741699,402156.93974702695,0,2411.107451421149,1721.8688771914674,17,0,0,0,4835329.800000026,3326513684.78908,1388236701.578648,910136930.5650985,0.0,505800000.0,0.0,473848052.64533377,35772000.0,12720000.0,13097843.060252968,8,15,19,0.0,45506846.52825494,7587866.787679791,485339.61265279725,Production:,872168.5962850293,703022.7415558003,4547709.340675801,26017200.0,0.0,43011181.29128746,52346949.01850146,162099.9443326216,28108232.592969995,37587599.55533687,51292524.9914245,0.0,established:,0.0,0.0,0.0,0.0,0.0,61.0,11.0,1.0,2143.0,868.0,1115.0,0.0,decommissioned:,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,ME,0.85,0.5,True,True,False,no-metal-air,0.8039427196646517,1157.0261750221252,14463698744.003077,8411562337.270294,5274979672.64435,122500000.0,2459308600.0,291780897.29943484,0.0,48230213.276373714,125077729.08744752,0.0,65993346.71129632,0.0,0.0,71922091.52777812,0.0,469027.76213721884,0,2277.0612769067234,1255.9485171715369,17,0,0,0,4835329.800000026,6052136406.732782,1041182025.2182581,3870406548.164302,0.0,505800000.0,0.0,581833833.3502227,40194000.0,12720000.0,9655972.237862779,9,14,20,0.0,193520327.4082153,8849580.417683257,438570.3720476863,Production:,1017193.1514578596,703022.7415557993,4547709.340675799,26017200.0,0.0,39091337.77326829,45619121.337902,0.0,28108232.592969995,37587599.55533687,43518142.27971979,0.0,established:,0.0,0.0,0.0,0.0,0.0,64.0,10.0,0.0,2143.0,868.0,946.0,0.0,decommissioned:,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,5,4,ME,0.8,0.5,True,True,False,no-metal-air,0.09947001268031601,1263.3643779754639,13115311207.455536,8685602674.032125,5385044904.905439,120000000.0,2613991600.0,325482478.0932241,0.0,61928209.11340775,169161599.50569642,0.0,0.0,0.0,0.0,71922091.52777812,0.0,602237.6299102106,0,0.0,0.0,0,0,0,0,4835329.800000026,4429708533.42341,1388292136.79724,2183360607.1435056,0.0,505800000.0,0.0,309451789.48266697,30954000.0,11850000.0,12897762.370089786,5,15,17,0.0,109168030.3571752,11362974.149249392,1405820.667129272,Production:,1306088.9826723319,471179.10488780035,4547709.340675801,25489352.714152366,0.0,47984602.738232136,39514509.74435094,0.0,10370815.4264,37587599.55533687,61317250.752106965,0.0,established:,0.0,0.0,0.0,0.0,0.0,71.0,9.0,0.0,1040.0,868.0,1333.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,ME,0.95,0.5,True,True,False,no-metal-air,0.8931336997354689,1342.1306464672089,16316764781.774986,8411562337.306361,5274979672.64435,122500000.0,2459308600.0,291780897.29943484,0.0,48230213.276373655,125077729.1235148,0.0,65993346.71129629,0.0,0.0,71922091.52777812,0.0,469027.762137219,0,2277.061276906723,1255.9485171715357,17,0,0,0,4835329.800000026,7905202444.468625,347078251.6333554,6417576359.4850445,0.0,505800000.0,0.0,581833833.3502227,40194000.0,12720000.0,2905972.237862785,9,14,20,0.0,320878817.97425264,8849580.417683259,438570.3720476866,Production:,1017193.1514578606,703022.7415558001,4547709.340675798,26017200.0,0.0,39091337.773268305,45619121.33790202,0.0,28108232.592969995,37587599.55533687,43518142.2797198,0.0,established:,0.0,0.0,0.0,0.0,0.0,64.0,10.0,0.0,2143.0,868.0,946.0,0.0,decommissioned:,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,RF,0.9,0.5,True,True,False,no-metal-air,0.4669234861330216,1678.6056764125824,16525107853.724596,7588389520.538261,4673487592.021627,120500000.0,2225468600.0,308292664.9666126,0.0,65738454.24906046,169217804.11376733,0.0,19500767.9084843,0.0,0.0,71922091.52777812,0.0,639291.3899449852,0,530.9390084431534,488.45372771883547,17,0,0,0,4835329.800000026,8936718333.186335,694126591.133233,6839576601.677988,0.0,505800000.0,0.0,834875140.3751118,48840000.0,13500000.0,6110708.610055012,10,15,20,0.0,341978830.08389986,12062101.69707535,379855.0481225281,Production:,1386448.4709281838,694671.991195363,4544025.760825244,25848121.869728226,0.0,51506669.66451079,21913537.144708805,0.0,28108232.592970006,37587599.55533687,29671460.645263493,0.0,established:,0.0,0.0,0.0,0.0,0.0,75.0,5.0,0.0,2143.0,868.0,645.0,0.0,decommissioned:,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,HX,0.8,0.5,True,True,False,no-metal-air,0.6267524623031145,1687.353605747223,11343851291.884104,8341334259.5516205,5196252236.2894335,123000000.0,2429510600.0,300080253.12144995,0.0,44561931.09981839,112444985.08391109,0.0,108124093.52905063,0.0,0.0,71922091.52777812,0.0,433354.55931934074,0,3814.530948485896,1988.5032486223326,17,0,0,0,4835329.800000026,3002517032.332484,1388246831.8716722,709238025.0119267,0.0,505800000.0,0.0,354580175.4488892,32802000.0,11850000.0,13066645.440680655,5,13,17,0.0,35461901.25059633,8176501.11923286,653598.0699492587,Production:,939827.7148543497,703022.7415558003,4547709.340675801,26017200.0,0.0,40426822.99332709,46623499.79027139,0.0,28095116.292179998,37587599.55533687,42782106.04665898,0.0,established:,0.0,0.0,0.0,0.0,0.0,61.0,10.0,0.0,2142.0,868.0,930.0,0.0,decommissioned:,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,RF,0.95,0.5,True,True,False,no-metal-air,0.8094153939791536,1790.1763124465942,17498617258.438206,7588389520.408536,4673487592.021627,120500000.0,2225468600.0,308292664.9666125,0.0,65738454.251563214,169217803.9840529,0.0,19500767.90848431,0.0,0.0,71922091.52777812,0.0,639291.3899693368,0,530.9390084431536,488.45372771883564,17,0,0,0,4835329.800000026,9910227738.029669,347074704.34077895,8113161507.347559,0.0,505800000.0,0.0,880003526.3413341,50688000.000000015,13499999.999999996,2735708.6100306655,10,16,20,0.0,405658075.3673786,12062101.697534613,379855.0481225271,Production:,1386448.470980997,701997.3075226003,4547709.340675798,25854261.284609865,0.0,51506669.66445802,21913537.144708805,0.0,28108232.592969995,37587599.55533687,29660451.74908603,0.0,established:,0.0,0.0,0.0,0.0,0.0,75.0,5.0,0.0,2143.0,868.0,645.0,0.0,decommissioned:,1.0,0.0,1.0658141036401503e-14,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,5,4,HE,0.8,0.5,True,True,False,no-metal-air,0.519668517057139,1979.2077543735504,12095662999.910065,9152839222.071272,5716013586.471189,120000000.0,2744524600.0,336137369.50311184,0.0,60406518.90941451,164241574.56919625,0.0,0.0,0.0,0.0,71922091.52777812,0.0,587439.5416878957,0,0.0,0.0,0,0,0,0,4835329.800000026,2942823777.838793,1388238657.015242,662485041.8662165,0.0,505800000.0,0.0,343298078.9573336,30162000.0,12840000.0,12912560.458312098,5,14,16,0.0,33124252.09331084,11083764.937507614,516284.3828971699,Production:,1273995.969828446,471179.1048878,4547709.340675799,26017200.0,0.0,46310174.80709308,49108257.80925209,0.0,11338093.40367,37587599.55533697,68765192.00240116,0.0,established:,0.0,0.0,0.0,0.0,0.0,64.0,11.0,0.0,1137.0,868.0,1495.0,0.0,decommissioned:,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,HX,0.95,0.5,True,True,False,no-metal-air,0.6925632529979685,2002.4756619930267,14124039540.37624,8341985686.554002,5196847930.984187,123000000.0,2429660600.0,300029411.95300615,0.0,44548184.9587144,112402596.57020865,0.0,108123055.51882195,0.0,0.0,71922091.52777812,0.0,433220.8812498855,0,3814.502687028498,1988.4772486223312,17,0,0,0,4835329.800000026,5782053853.822237,347079380.9347995,4529942297.438552,0.0,505800000.0,0.0,354580175.4488892,32802000.0,11850000.0,2941779.118750117,5,13,17,0.0,226497114.87192726,8173978.891507315,457413.700725958,Production:,939537.803621526,703022.7415557995,4547709.340675801,26017200.0,0.0,40418911.494431965,46618582.73136933,0.0,28108232.592969995,37587599.55533687,42782106.04665898,0.0,established:,0.0,0.0,0.0,0.0,0.0,61.0,10.0,0.0,2143.0,868.0,930.0,0.0,decommissioned:,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2011,5,4,HX,0.8,0.5,True,True,False,no-metal-air,0.3527829111694616,2010.9592499732971,11334242730.982738,8637224326.573574,5316626403.633279,121004500.0,2599177800.0,325953613.33065915,0.0,55453394.78102279,121319723.45272559,0.0,81220194.62913367,0.0,0.0,71922091.52777812,0.0,539271.5455769221,0,2211.3472558785975,2034.3971590672218,17,0,0,0,4835329.800000026,2697018404.4091644,1388255418.1524305,497827582.7402898,0.0,505800000.0,0.0,264323403.51644468,28842000.0,11970000.0,12960728.454423076,4,13,16,0.0,24891379.137014493,10174934.822206022,795390.8470405116,Production:,1169532.7381857694,467835.92970800016,4547709.340675801,25343272.392801274,0.0,48124172.09560452,39742544.58085383,0.0,8712769.567559997,37587599.55533687,62928792.328957655,0.0,established:,0.0,0.0,0.0,0.0,0.0,69.0,9.0,0.0,874.0,868.0,1368.0,0.0,decommissioned:,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,joint_CF_with_extreme_days,2004,5,4,ME,0.8,0.5,True,True,False,no-metal-air,0.8808548731263892,2072.9410440921783,13535029315.150448,8352281882.972916,5232444234.7975025,122500000.0,2441585600.0,286763539.78385544,0.0,46886364.843069226,121420381.9616095,0.0,75646034.90217005,0.0,0.0,71922091.52777812,0.0,455959.14434544556,0,2634.0499994785714,1419.8717956315372,17,0,0,0,4835329.800000026,5182747432.177532,1388233571.6088343,2591890088.6202517,0.0,505800000.0,0.0,641467771.9484451,42636000.0,12720000.0,13044040.855654553,9,14,20,0.0,129594504.43101259,8603002.723499002,432925.0807814998,Production:,988850.8877585031,703022.7415558003,4547709.3406758,26017200.0,0.0,36449900.93592832,49784890.332710646,0.0,28081999.991389986,37587599.55533687,42092072.0781645,0.0,established:,0.0,0.0,0.0,0.0,0.0,62.0,11.0,0.0,2141.0,868.0,915.0,0.0,decommissioned:,5.0,0.0,3.552713678800501e-15,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
